PeakID (cmd=annotatePeaks.pl /media/serlia/Storage 2/results-chipseq/rora-enrichment-found-regions-lazar-may-03-2020.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
8.030268186082443	chr10	128548201	128549400	+	0	NA	intron (NM_018860, intron 2 of 3)	intron (NM_018860, intron 2 of 3)	368	NM_018860	67945	Mm.290786	NM_018860	ENSMUSG00000093674	Rpl41	1810055P16Rik|2210411K19Rik	ribosomal protein L41	protein-coding
2.3603170311611437	chr9	115309001	115311000	+	0	NA	exon (NM_024222, exon 1 of 16)	exon (NM_024222, exon 1 of 16)	468	NM_024222	68292	Mm.296158	NM_024222	ENSMUSG00000032437	Stt3b	1300006C19Rik|Simp	STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)	protein-coding
1.4952913112938404	chr2	60880601	60881600	+	0	NA	intron (NM_020296, intron 1 of 13)	CpG	338	NM_001141931	56878	Mm.259667	NM_020296	ENSMUSG00000026970	Rbms1	2600014B10Rik|AI255215|MSSP-1|MSSP-2|MSSP-3|YC1	RNA binding motif, single stranded interacting protein 1	protein-coding
1.9791841715574265	chr5	108461001	108462000	+	0	NA	intron (NM_172716, intron 1 of 10)	CpG	168	NM_172716	69587	Mm.261218	NM_172716	ENSMUSG00000033623	Pcgf3	2310035N15Rik|AI662857|D630042K08Rik|DONG1|E430039C14|RNF3A|Rnf3	polycomb group ring finger 3	protein-coding
2.942816349864006	chr5	121660201	121661200	+	0	NA	promoter-TSS (NM_028037)	promoter-TSS (NM_028037)	137	NM_001289543	72399	Mm.153372	NM_028227	ENSMUSG00000029458	Brap	3010002G07Rik|BRAP2|IMP	BRCA1 associated protein	protein-coding
8.1410305025056	chr10	77515401	77516200	+	0	NA	promoter-TSS (NM_133998)	promoter-TSS (NM_133998)	13	NM_133998	108707	Mm.259547	NM_133998	ENSMUSG00000032977	Fam207a	1810008A18Rik|AI303072	family with sequence similarity 207, member A	protein-coding
3.786686779310306	chr2	130664201	130664800	+	0	NA	exon (NM_029832, exon 1 of 9)	exon (NM_029832, exon 1 of 9)	145	NM_029832	77006	Mm.440063	NM_029832	ENSMUSG00000068290	Ddrgk1	1110001I20Rik|2600009E05Rik|AI326138|Ufbp1	DDRGK domain containing 1	protein-coding
0.0-17	chr6	31748601	31748800	+	0	NA	Intergenic	Intergenic	-82569	NR_152155	434003	Mm.332979	NR_152155	ENSMUSG00000084973	Gm13848	-	predicted gene 13848	ncRNA
0.0-10	chr2	130365401	130365800	+	0	NA	exon (NM_001110513, exon 15 of 17)	exon (NM_001110513, exon 15 of 17)	32029	NM_019696	56264	Mm.112701	NM_019696	ENSMUSG00000027408	Cpxm1	AA986902|Cpx-1|Cpx1|Cpxm	carboxypeptidase X 1 (M14 family)	protein-coding
2.0174565421683446	chr13	98925401	98926800	+	0	NA	intron (NM_178716, intron 1 of 23)	CpG	284	NM_178716	238799	Mm.173286	NM_178716	ENSMUSG00000009470	Tnpo1	AU021749|D13Ertd688e|IPO2|Kpnb2|MIP|MIP1|TRN	transportin 1	protein-coding
5.390589615433278	chr4	40268001	40270200	+	0	NA	promoter-TSS (NM_001349093)	promoter-TSS (NM_001349093)	-479	NM_001349093	100504309	Mm.392019	NM_001349093		Smim27	2010003O02Rik|Toporsos	small integral membrane protein 27	protein-coding
2.0075670393804708	chr1	184562201	184563400	+	0	NA	Intergenic	Intergenic	-5109	NR_040472	73590	Mm.82792	NR_040472	ENSMUSG00000101574	1700112H15Rik	-	RIKEN cDNA 1700112H15 gene	ncRNA
3.3055629953742027	chr11	51763401	51764000	+	0	NA	promoter-TSS (NM_025535)	promoter-TSS (NM_025535)	37	NM_025535	66397	Mm.196592	NM_025535	ENSMUSG00000020386	Sar1b	2310075M17Rik|2900019I22Rik|CMRD|Sara1b|Sara2|Sarb	secretion associated Ras related GTPase 1B	protein-coding
0.9666985376356068	chr6	71356201	71358400	+	0	NA	Intergenic	Intergenic	-16127	NM_001081110	12525	Mm.1858	NM_009857	ENSMUSG00000053977	Cd8a	BB154331|Ly-2|Ly-35|Ly-B|Lyt-2	CD8 antigen, alpha chain	protein-coding
2.439753356640101	chr7	63936201	63940000	+	0	NA	exon (NM_021366, exon 1 of 2)	exon (NM_021366, exon 1 of 2)	815	NM_021366	50794	Mm.240473	NM_021366	ENSMUSG00000052040	Klf13	0610043C13Rik|9430029L20Rik|Bteb3|FKLF-2|FKLF2|NSLP1|RFLAT-1|RFLAT1	Kruppel-like factor 13	protein-coding
2.9828528524698994	chr4	62774601	62777200	+	0	NA	Intergenic	Intergenic	101926	NM_001310706	50780	Mm.286753	NM_019492	ENSMUSG00000059810	Rgs3	4930506N09Rik|C2PA-RGS3|C2pa|PDZ-RGS3|RGS3S	regulator of G-protein signaling 3	protein-coding
10.176288187503815	chr19	53185601	53185800	+	0	NA	intron (NM_013758, intron 1 of 15)	intron (NM_013758, intron 1 of 15)	41703	NM_013758	27360	Mm.426080	NM_013758	ENSMUSG00000025026	Add3	AI463285|R75380	adducin 3 (gamma)	protein-coding
0.6957258090376854	chr11	21370401	21371400	+	0	NA	promoter-TSS (NM_139297)	promoter-TSS (NM_139297)	-271	NM_139297	216558	Mm.28877	NM_139297	ENSMUSG00000001891	Ugp2	UDPGP|UGPase	UDP-glucose pyrophosphorylase 2	protein-coding
1.1733882874250412	chr10	67316601	67316800	+	0	NA	Intergenic	B1F|SINE|Alu	-31419	NM_001036293	641340	Mm.136223	NM_001036293	ENSMUSG00000075000	Nrbf2	NRBF-2	nuclear receptor binding factor 2	protein-coding
4.465105944871903	chr11	96777001	96778000	+	0	NA	promoter-TSS (NM_028965)	promoter-TSS (NM_028965)	55	NM_001163389	74479	Mm.270781	NM_028965	ENSMUSG00000020876	Snx11	4933439F10Rik|A930041K09Rik|AI117694	sorting nexin 11	protein-coding
3.11857092771991	chr1	128590401	128592800	+	0	NA	intron (NM_001356509, intron 1 of 1)	CpG	699	NM_009911	12767	Mm.1401	NM_009911	ENSMUSG00000045382	Cxcr4	CD184|CXC-R4|CXCR-4|Cmkar4|LESTR|PB-CKR|PBSF/SDF-1|Sdf1r|b2b220Clo	chemokine (C-X-C motif) receptor 4	protein-coding
12.7224370457232	chr3	142530001	142531000	+	0	NA	intron (NM_001083312, intron 1 of 10)	intron (NM_001083312, intron 1 of 10)	164	NM_145545	229900	Mm.45740	NM_145545	ENSMUSG00000040253	Gbp7	9830147J24Rik	guanylate binding protein 7	protein-coding
3.7641882114112377	chr7	35579801	35580200	+	0	NA	3' UTR (NM_145840, exon 1 of 1)	3' UTR (NM_145840, exon 1 of 1)	5582	NM_145840	243923	Mm.222680	NM_145840	ENSMUSG00000056043	Rgs9bp	R9AP|Rgs9-1bp	regulator of G-protein signalling 9 binding protein	protein-coding
2.230891087032627	chr10	80797601	80799400	+	0	NA	promoter-TSS (NM_013651)	promoter-TSS (NM_013651)	126	NM_023900	78670	Mm.41479	NM_023900	ENSMUSG00000035278	Plekhj1	9530063M10Rik	pleckstrin homology domain containing, family J member 1	protein-coding
0.7164937369525433	chr13	70744201	70745200	+	0	NA	intron (NR_137640, intron 18 of 22)	Tigger13a|DNA|TcMar-Tigger	97111	NR_137640	271127	Mm.115970	NM_172053	ENSMUSG00000049538	Adamts16	-	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16	protein-coding
6.0372387111186985	chr14	65837001	65838000	+	0	NA	intron (NM_145944, intron 1 of 8)	CpG	198	NM_145944	67179	Mm.214576	NM_145944	ENSMUSG00000022035	Ccdc25	2610528H13Rik|NSrp70	coiled-coil domain containing 25	protein-coding
0.5653057009928012	chr17	18720801	18724600	+	0	NA	Intergenic	ERVB4_1-I_MM-int|LTR|ERVK	140973	NM_001104547	433070	Mm.215962	NM_001104547	ENSMUSG00000091679	Vmn2r96	EG433070	vomeronasal 2, receptor 96	protein-coding
6.905338350683451	chr7	128523401	128524400	+	0	NA	exon (NM_013863, exon 1 of 4)	exon (NM_013863, exon 1 of 4)	317	NM_013863	29810	Mm.84073	NM_013863	ENSMUSG00000030847	Bag3	AA407278|Bis|mg638	BCL2-associated athanogene 3	protein-coding
3.5028583767513433	chr8	121578001	121579200	+	0	NA	exon (NM_133765, exon 1 of 9)	exon (NM_133765, exon 1 of 9)	206	NM_133765	76454	Mm.24829	NM_133765	ENSMUSG00000052934	Fbxo31	1110003O08Rik|2310046N15Rik|Fbx14|Fbxo14	F-box protein 31	protein-coding
7.211665507405996	chr2	122234401	122235200	+	0	NA	promoter-TSS (NM_146126)	promoter-TSS (NM_146126)	-39	NM_146126	20322	Mm.371580	NM_146126	ENSMUSG00000027227	Sord	SDH|Sdh-1|Sdh1|Sodh-1|XDH	sorbitol dehydrogenase	protein-coding
6.7332611706640035	chr7	24081601	24083000	+	0	NA	intron (NM_001289637, intron 1 of 3)	CpG	403	NM_001289641	210135	Mm.32254	NM_172483	ENSMUSG00000057101	Zfp180	2310040I01Rik|AI852378|D130011P11|HHZ168	zinc finger protein 180	protein-coding
1.9002660065889359	chr9	124076201	124076400	+	0	NA	Intergenic	L1_Mur2|LINE|L1	-25883	NM_009915	12772	Mm.6272	NM_009915	ENSMUSG00000049103	Ccr2	Cc-ckr-2|Ccr2a|Ccr2b|Ckr2|Ckr2a|Ckr2b|Cmkbr2|mJe-r	chemokine (C-C motif) receptor 2	protein-coding
0.3530548885464668	chr13	30153201	30153400	+	0	NA	intron (NM_153546, intron 1 of 12)	intron (NM_153546, intron 1 of 12)	16810	NM_153546	218121	Mm.89682	NM_153546	ENSMUSG00000038732	Mboat1	9130215M02Rik|BC023845|LPEAT1|Moact1|Oact1	membrane bound O-acyltransferase domain containing 1	protein-coding
0.8774452283978462	chr6	108631601	108632000	+	0	NA	intron (NR_104577, intron 1 of 6)	intron (NR_104577, intron 1 of 6)	-8633	NR_040757	75394	Mm.395061	NR_040757	ENSMUSG00000087341	0610040F04Rik	-	RIKEN cDNA 0610040F04 gene	ncRNA
2.995774559676647	chr7	27731001	27731400	+	0	NA	promoter-TSS (NM_029531)	promoter-TSS (NM_029531)	-209	NM_029531	22718	Mm.66913	NM_009560	ENSMUSG00000037640	Zfp60	6330516O17Rik|AI426106|AI449354|Mfg-3|Mfg3	zinc finger protein 60	protein-coding
6.131732821464539	chr14	8080001	8081200	+	0	NA	intron (NM_001348727, intron 1 of 5)	CpG	287	NM_001348727	109729085	Mm.210048	NM_001348727		Htd2	-	hydroxyacyl-thioester dehydratase type 2	protein-coding
1.129256441257894	chr2	118591001	118591800	+	0	NA	Intergenic	Intergenic	-6811	NM_009773	12236	Mm.29133	NM_009773	ENSMUSG00000040084	Bub1b	AU045529|BUBR1	BUB1B, mitotic checkpoint serine/threonine kinase	protein-coding
1.7548905164003372	chr6	99351801	99352000	+	0	NA	intron (NM_053202, intron 1 of 18)	intron (NM_053202, intron 1 of 18)	83445	NM_053202	108655	Mm.234965	NM_053202	ENSMUSG00000030067	Foxp1	3110052D19Rik|4932443N09Rik|AI461938|AW494214	forkhead box P1	protein-coding
0.9449410438537598	chr17	84312401	84312600	+	0	NA	intron (NM_183021, intron 28 of 37)	intron (NM_183021, intron 28 of 37)	-124553	NM_001001806	12193	Mm.259321	NM_001001806	ENSMUSG00000045817	Zfp36l2	Brf2|ERF2|Tis11d	zinc finger protein 36, C3H type-like 2	protein-coding
0.9345570579171181	chr1	74390201	74390400	+	0	NA	Intergenic	Intergenic	-1309	NM_153088	227292	Mm.165042	NM_153088	ENSMUSG00000026176	Ctdsp1	GIP|NLIIF|Nif3|SCP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1	protein-coding
3.3241676036268473	chr9	57075601	57077200	+	0	NA	promoter-TSS (NM_001110350)	promoter-TSS (NM_001110350)	24	NM_001357754	20466	Mm.15755	NM_011378	ENSMUSG00000042557	Sin3a	AW553200|Sin3|mKIAA4126|mSin3A	transcriptional regulator, SIN3A (yeast)	protein-coding
4.288149119706431	chr8	71847001	71853000	+	0	NA	Intergenic	Lx5|LINE|L1	-32068	NM_145624	236193	Mm.290790	NM_145624	ENSMUSG00000056019	Zfp709	BC021921|GIOT-4|HIT-40	zinc finger protein 709	protein-coding
2.047125005828483	chr15	93274601	93276000	+	0	NA	promoter-TSS (NM_001033275)	promoter-TSS (NM_001033275)	-121	NM_001033275	223827	Mm.22819	NM_001033275	ENSMUSG00000036197	Gxylt1	Glt8d3|Gm1228|Gm87	glucoside xylosyltransferase 1	protein-coding
1.010706141591072	chr5	107437801	107438400	+	0	NA	exon (NM_001255991, exon 1 of 9)	exon (NM_001255991, exon 1 of 9)	103	NM_001255991	100503185	Mm.366650	NM_001255991	ENSMUSG00000111375	Btbd8	EG627196|Gm16115	BTB (POZ) domain containing 8	protein-coding
1.810962985348444	chr11	30138001	30140200	+	0	NA	exon (NM_009260, exon 13 of 31)	exon (NM_009260, exon 13 of 31)	59157	NM_009260	20742	Mm.123110	NM_009260	ENSMUSG00000020315	Sptbn1	9930031C03Rik|AL033301|SPTB2|Spnb-2|Spnb2|elf1|elf3|mKIAA4049	spectrin beta, non-erythrocytic 1	protein-coding
2.5327744298575343	chr6	37870401	37872400	+	0	NA	exon (NM_145076, exon 1 of 19)	exon (NM_145076, exon 1 of 19)	589	NM_145076	21848	Mm.41063	NM_145076	ENSMUSG00000029833	Trim24	A130082H20Rik|AI447469|D430004I05Rik|TIF1|TIF1-alpha|TIF1alpha|Tif1a	tripartite motif-containing 24	protein-coding
1.545727719685861	chr5	44226001	44227400	+	0	NA	promoter-TSS (NM_173764)	promoter-TSS (NM_173764)	-94	NM_173764	231225	Mm.30688	NM_173764	ENSMUSG00000046985	Tapt1	4932414K18Rik	transmembrane anterior posterior transformation 1	protein-coding
2.617319179119389	chr8	34806001	34810800	+	0	NA	intron (NM_176933, intron 1 of 3)	CpG-13950	790	NM_176933	319520	Mm.170276	NM_176933	ENSMUSG00000031530	Dusp4	2700078F24Rik|AI844617|BB104621|E130306H24Rik|MKP2	dual specificity phosphatase 4	protein-coding
1.0591646507382393-2	chr4	122815601	122815800	+	0	NA	Intergenic	B1_Mur1|SINE|Alu	-20527	NM_008917	19063	Mm.277719	NM_008917	ENSMUSG00000028657	Ppt1	9530043G02Rik|AA960502|C77813|CLN1|D4Ertd184e|INCL|PPT	palmitoyl-protein thioesterase 1	protein-coding
6.0655350452288985	chr1	171411001	171412600	+	0	NA	5' UTR (NM_009480, exon 1 of 10)	5' UTR (NM_009480, exon 1 of 10)	119	NM_009480	22278	Mm.8	NM_009480	ENSMUSG00000026641	Usf1	bHLHb11	upstream transcription factor 1	protein-coding
0.0	chr4	57307201	57307400	+	0	NA	Intergenic	Intergenic	-5463	NM_011207	545622	Mm.246552	NM_011207	ENSMUSG00000038764	Ptpn3	9530011I20Rik|PTP-H1|PTPCL	protein tyrosine phosphatase, non-receptor type 3	protein-coding
8.361689820885658	chr1	52844601	52845400	+	0	NA	promoter-TSS (NM_146108)	promoter-TSS (NM_146108)	-38	NM_146108	227095	Mm.222063	NM_146108	ENSMUSG00000041426	Hibch	2610509I15Rik|HIBYL-COA-H	3-hydroxyisobutyryl-Coenzyme A hydrolase	protein-coding
0.00259599182754755	chr11	99150401	99151200	+	0	NA	intron (NM_007719, intron 1 of 2)	intron (NM_007719, intron 1 of 2)	4277	NM_001301713	12775	Mm.2932	NM_007719	ENSMUSG00000037944	Ccr7	CC-CKR-7|CCR-7|CD197|Cdw197|Cmkbr7|EBI1|Ebi1h	chemokine (C-C motif) receptor 7	protein-coding
10.326855599880219	chr16	45953401	45953800	+	0	NA	intron (NR_152227, intron 2 of 2)	intron (NR_152227, intron 2 of 2)	7994	NR_152227	100503378	Mm.387133	NR_152226	ENSMUSG00000085826	Gm15638	Gm41457	predicted gene 15638	ncRNA
8.65763295441866	chr17	21422801	21423600	+	0	NA	promoter-TSS (NM_011760)	promoter-TSS (NM_011760)	-27	NM_011760	22712	Mm.12916	NM_011760	ENSMUSG00000023882	Zfp54	2810034D10Rik|KRAB10|Zfp-54|Zfp76|mszf83	zinc finger protein 54	protein-coding
2.59599188528955	chr19	28940201	28940600	+	0	NA	intron (NM_198651, intron 8 of 12)	intron (NM_198651, intron 8 of 12)	-23520	NM_028922	74411	Mm.441887	NM_028922	ENSMUSG00000040105	Plpp6	4932443D16Rik|Ppapdc2	phospholipid phosphatase 6	protein-coding
3.1082676152388253	chr13	94976201	94976800	+	0	NA	5' UTR (NM_172590, exon 1 of 13)	5' UTR (NM_172590, exon 1 of 13)	156	NM_172590	218460	Mm.33856	NM_172590	ENSMUSG00000042015	Wdr41	B830029I03Rik|MSTP048	WD repeat domain 41	protein-coding
2.424656381830573	chr16	36722401	36722800	+	0	NA	exon (NM_001285791, exon 6 of 7)	exon (NM_001285791, exon 6 of 7)	28622	NM_001285791	106347	Mm.17807	NM_134109	ENSMUSG00000022900	Ildr1	AU041483|AU044638	immunoglobulin-like domain containing receptor 1	protein-coding
1.5056752413511276-2	chr6	94692801	94693000	+	0	NA	intron (NM_001355269, intron 1 of 17)	intron (NM_001355269, intron 1 of 17)	7245	NM_001355269	16206	Mm.245210	NM_008377	ENSMUSG00000030029	Lrig1	D6Bwg0781e|Img|LIG-1	leucine-rich repeats and immunoglobulin-like domains 1	protein-coding
10.581262916326523	chr9	66126201	66127200	+	0	NA	promoter-TSS (NM_026635)	promoter-TSS (NM_026635)	89	NM_026635	68250	Mm.27107	NM_026635	ENSMUSG00000032381	Ciao2a	5730536A07Rik|Fam96a	cytosolic iron-sulfur assembly component 2A	protein-coding
3.0113505721092224	chr7	100699601	100700200	+	0	NA	Intergenic	Intergenic	-6735	NM_178764	319604	Mm.260362	NM_178764	ENSMUSG00000029461	Fam168a	2610030B18Rik|B930006L02Rik|mKIAA0280	family with sequence similarity 168, member A	protein-coding
2.2507249508053064	chr2	166686801	166687600	+	0	NA	intron (NM_177782, intron 1 of 39)	intron (NM_177782, intron 1 of 39)	26632	NM_177782	277360	Mm.34420	NM_177782	ENSMUSG00000039621	Prex1	G630042G04|P-REX1|Setd6	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1	protein-coding
16.13668552786112	chr19	61199201	61199600	+	0	NA	Intergenic	Intergenic	-23091	NM_001177513	633057	Mm.426097	NM_001177513	ENSMUSG00000094649	Gm7102	EG633057	predicted gene 7102	protein-coding
6.988410120209058	chr14	47418001	47418600	+	0	NA	5' UTR (NM_144553, exon 1 of 19)	5' UTR (NM_144553, exon 1 of 19)	107	NM_144553	218977	Mm.240543	NM_144553	ENSMUSG00000037544	Dlgap5	C77459|C86398|Dap-5|Dlg7|Hurp|mKIAA0008	DLG associated protein 5	protein-coding
3.3614386075309346	chr2	26910201	26911600	+	0	NA	promoter-TSS (NM_013721)	promoter-TSS (NM_013721)	93	NM_013721	27176	Mm.328601	NM_013721	ENSMUSG00000062647	Rpl7a	Surf3	ribosomal protein L7A	protein-coding
2.5685237303576898	chr9	120933001	120935000	+	0	NA	intron (NM_007614, intron 1 of 14)	CpG	422	NM_001165902	12387	Mm.291928	NM_007614	ENSMUSG00000006932	Ctnnb1	Bfc|Catnb|Mesc	catenin (cadherin associated protein), beta 1	protein-coding
1.5939389783889055	chr2	152012401	152012800	+	0	NA	Intergenic	MLT1E2|LTR|ERVL-MaLR	12734	NM_001164820	69698	Mm.258262	NM_027172	ENSMUSG00000027463	Slc52a3	2310046K01Rik|RFT2	solute carrier protein family 52, member 3	protein-coding
4.908649748989514	chr1	74505401	74506800	+	0	NA	promoter-TSS (NM_021383)	promoter-TSS (NM_021383)	40	NM_021383	58184	Mm.291708	NM_021383	ENSMUSG00000026174	Cnot9	2610007F23Rik|AI593551|Fl10|Rqcd1	CCR4-NOT transcription complex, subunit 9	protein-coding
8.823334298206467	chr6	125164401	125166400	+	0	NA	intron (NM_001289726, intron 1 of 6)	CpG-12474	373	NM_008084	14433	Mm.304088	NM_008084	ENSMUSG00000057666	Gapdh	Gapd	glyceraldehyde-3-phosphate dehydrogenase	protein-coding
1.5350964994480212	chr15	78772401	78773600	+	0	NA	intron (NM_008595, intron 1 of 7)	intron (NM_008595, intron 1 of 7)	445	NM_008595	17305	Mm.149235	NM_008595	ENSMUSG00000018169	Mfng	AW546563	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	protein-coding
4.662401411150183-2	chr9	95511201	95512600	+	0	NA	promoter-TSS (NM_001114977)	promoter-TSS (NM_001114977)	96	NM_001114977	67958	Mm.292742	NM_026476	ENSMUSG00000032407	U2surp	2610101N10Rik|AU023006|Sr140	U2 snRNP-associated SURP domain containing	protein-coding
0.3764188140630722	chr5	123523601	123524400	+	0	NA	intron (NM_023232, intron 1 of 5)	CpG	164	NM_023232	66593	Mm.46716	NM_023232	ENSMUSG00000029433	Diablo	0610041G12Rik|1700006L01Rik|AU040403|Smac	diablo, IAP-binding mitochondrial protein	protein-coding
2.5332767530655955	chr2	53190601	53192600	+	0	NA	promoter-TSS (NM_022989)	promoter-TSS (NM_022989)	-346	NM_001371019								
3.9770595133304596	chr8	104403601	104404000	+	0	NA	Intergenic	B3|SINE|B2	-7993	NM_153582	97487	Mm.29658	NM_153582	ENSMUSG00000096188	Cmtm4	Cklfsf4|D19397|Gm9853	CKLF-like MARVEL transmembrane domain containing 4	protein-coding
0.85494664311409	chr11	68953801	68954400	+	0	NA	exon (NM_177566, exon 3 of 16)	exon (NM_177566, exon 3 of 16)	2787	NM_001364772	442801	Mm.376147	NM_177566	ENSMUSG00000052921	Arhgef15	D130071N09|D530030K12Rik|E5	Rho guanine nucleotide exchange factor (GEF) 15	protein-coding
7.2295192197265195	chr19	32755801	32758600	+	0	NA	promoter-TSS (NM_008960)	promoter-TSS (NM_008960)	-377	NM_008960	19211	Mm.245395	NM_008960	ENSMUSG00000013663	Pten	2310035O07Rik|A130070J02Rik|AI463227|B430203M17Rik|MMAC1|PTENbeta|TEP1	phosphatase and tensin homolog	protein-coding
2.7603241626090513	chr8	78508201	78510400	+	0	NA	promoter-TSS (NM_001009981)	promoter-TSS (NM_001009981)	-28	NM_001282109	76775	Mm.334631	NM_029736	ENSMUSG00000031684	Slc10a7	2410193C02Rik|P7	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	protein-coding
2.670756407827139	chr4	155085601	155086600	+	0	NA	promoter-TSS (NM_001356327)	promoter-TSS (NM_001356327)	253	NM_026395	67830	Mm.241604	NM_026395	ENSMUSG00000029048	Rer1	1110060F11Rik|5830454N22Rik|AU043380	retention in endoplasmic reticulum sorting receptor 1	protein-coding
4.280780092679732	chr4	146467801	146486400	+	0	NA	Intergenic	Intergenic	-24900	NM_001243138	100041433	Mm.441741	NM_001243138	ENSMUSG00000056300	Zfp981	Gm13247	zinc finger protein 981	protein-coding
1.4463383214814323-2	chr12	80790401	80791800	+	0	NA	intron (NM_178682, intron 1 of 5)	CpG	568	NM_001242419	217684	Mm.341776	NM_178682	ENSMUSG00000021133	Susd6	4933426M11Rik|mKIAA0247	sushi domain containing 6	protein-coding
4.210304042650878	chr8	25601201	25604000	+	0	NA	5' UTR (NM_001308482, exon 1 of 8)	5' UTR (NM_001308482, exon 1 of 8)	316	NM_001001735	234135	Mm.217337	NM_001001735	ENSMUSG00000054823	Nsd3	6720429E03|A530023P05|AI528490|WHISTLE|Whsc1l1	nuclear receptor binding SET domain protein 3	protein-coding
2.6006365467443135	chr1	180811801	180814400	+	0	NA	intron (NM_008210, intron 1 of 3)	CpG	505	NM_008210	15078	Mm.138832	NM_008210	ENSMUSG00000060743	H3f3a	EyeLinc14|H3.3A	H3 histone, family 3A	protein-coding
7.684135973453522	chr18	60211001	60211200	+	0	NA	promoter-TSS (NM_001033767)	promoter-TSS (NM_001033767)	-977	NM_001033767	240327	Mm.357104	NM_001033767	ENSMUSG00000073555	Gm4951	EG240327|Ifgga2	predicted gene 4951	protein-coding
0.7528376281261444-2	chr2	126605001	126605400	+	0	NA	intron (NM_008230, intron 4 of 11)	intron (NM_008230, intron 4 of 11)	13478	NM_008230	15186	Mm.18603	NM_008230	ENSMUSG00000027360	Hdc	AW108189|Hdc-a|Hdc-c|Hdc-e|Hdc-s	histidine decarboxylase	protein-coding
1.801618367433548	chr3	60503201	60503600	+	0	NA	intron (NM_001253709, intron 1 of 8)	intron (NM_001253709, intron 1 of 8)	2221	NM_001310514	56758	Mm.255723	NM_020007	ENSMUSG00000027763	Mbnl1	Mbnl|mKIAA0428	muscleblind like splicing factor 1	protein-coding
1.3060112833936757	chr10	7954601	7957200	+	0	NA	5' UTR (NM_138667, exon 1 of 7)	5' UTR (NM_138667, exon 1 of 7)	223	NM_138667	68652	Mm.193041	NM_138667	ENSMUSG00000015755	Tab2	1110030N06Rik|A530078N03Rik|Map3k7ip2|mKIAA0733	TGF-beta activated kinase 1/MAP3K7 binding protein 2	protein-coding
4.361266348510981	chr4	137715001	137715400	+	0	NA	intron (NM_029563, intron 6 of 23)	RLTR17B_Mm|LTR|ERVK	7695	NM_001331215	110351	Mm.180763	NM_029563	ENSMUSG00000041351	Rap1gap	1300019I11Rik|2310004O14Rik|AI427470|ARPP-90|Gap|Rap1GAP1|Rap1ga1	Rap1 GTPase-activating protein	protein-coding
1.775658403833707	chr10	95395001	95395600	+	0	NA	Intergenic	Intergenic	19983	NM_001168657	216233	Mm.474283	NM_007706	ENSMUSG00000020027	Socs2	8030460M17|AI527257|AW108012|CIS2|Cish2|D130043N08Rik|JAB|SOCS-2|SSI-2|hg	suppressor of cytokine signaling 2	protein-coding
0.8186027531822523	chr11	97112401	97113600	+	0	NA	intron (NM_019507, intron 1 of 5)	intron (NM_019507, intron 1 of 5)	2331	NM_019507	57765	Mm.94519	NM_019507	ENSMUSG00000001444	Tbx21	TBT1|Tbet|Tblym	T-box 21	protein-coding
2.8036711364984512	chr2	59647401	59647600	+	0	NA	intron (NM_198294, intron 2 of 26)	(TG)n|Simple_repeat|Simple_repeat	731	NM_001290659	66860	Mm.27917	NM_198294	ENSMUSG00000035168	Tanc1	1200003E16Rik|Tanc|mKIAA1728	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	protein-coding
2.5181120801717043	chr6	70797401	70797800	+	0	NA	Intergenic	MTEb|LTR|ERVL-MaLR	-5425	NM_009075	19895	Mm.17905	NM_009075	ENSMUSG00000053604	Rpia	RPI	ribose 5-phosphate isomerase A	protein-coding
2.689447522163391	chr7	24964001	24964200	+	0	NA	Intergenic	Intergenic	5975	NR_106013	102465633		NR_106013	ENSMUSG00000098802	Mir7046	Gm27469|mmu-mir-7046	microRNA 7046	ncRNA
5.540885017812252	chr15	35371001	35372000	+	0	NA	5' UTR (NM_177151, exon 1 of 62)	5' UTR (NM_177151, exon 1 of 62)	382	NM_177151	666173	Mm.309250	NM_177151	ENSMUSG00000037646	Vps13b	1810042B05Rik|2310042E16Rik|4732488H20|C330002D13Rik|C87206|Coh1|D230005K13	vacuolar protein sorting 13B	protein-coding
1.4641393795609474	chr14	34503801	34504200	+	0	NA	Intergenic	Intergenic	-1454	NM_009758	12166	Mm.237825	NM_009758	ENSMUSG00000021796	Bmpr1a	1110037I22Rik|ALK-3|ALK3|AU045487|BMPR-1A|BMPR-IA|Bmpr|SKR5	bone morphogenetic protein receptor, type 1A	protein-coding
0.0-35	chr6	97101801	97102000	+	0	NA	Intergenic	Intergenic	-41489	NM_177233	320701	Mm.131700	NM_177233	ENSMUSG00000046500	Tafa4	C130034I18Rik|Fam19a4|Fam19a4 Tafa-4|Tafa-4	TAFA chemokine like family member 4	protein-coding
